YEAR,speciesID,cohortNum,cohortID,density,dbh,basal_diameter,height,total_biomass,agb,lai,mort,fec,rgr,gpp,
2027,1,29,2026,0.000127907649013,0.0118179245198,0.0124584778239,1.80071227003,0.176913029065,0.106799270736,1.8,5.94639712522e-05,5.74678552478e-05,0.000930743111037,0.00425285163822,
2027,2,0,0,0.000166540655278,0.232973319619,0.232975234556,19.7279584604,456.6553226,307.213975737,1.8,4.85210864541e-05,126.818816992,7.73868424863e-05,0.00425285163822,
2027,2,1,0,0.000283819705336,0.309071473815,0.30907325195,21.5689309418,882.495471948,595.353502449,1.8,6.14593714397e-05,266.796557686,5.6873592363e-05,0.00425285163822,
2027,2,2,0,3.48106445412e-05,0.601646054893,0.601648420871,23.7217312923,3794.87780448,2570.8801703,1.8,0.000119405777701,571.53147741,2.99844053489e-05,0.00425285163822,
2027,2,3,0,8.92008435345e-05,0.209541390736,0.209543427361,18.9181119969,354.176284817,237.972775678,1.8,4.47700504073e-05,67.2063765795,8.88007295473e-05,0.00425285163822,
2027,2,4,2001,9.28943271946e-05,0.201944432911,0.201946522649,18.623899091,323.879319601,217.514451439,1.8,4.35800661954e-05,51.2401149345,9.29803404497e-05,0.00425285163822,
2027,2,5,2002,9.68343652997e-05,0.194022309594,0.194024463758,18.2989363894,293.815711941,197.220447662,1.8,4.23533937806e-05,37.4228940073,9.75175563662e-05,0.00425285163822,
2027,2,6,2003,9.56000709458e-05,0.186049244047,0.186051473964,17.9520495128,265.136394052,177.868022264,1.8,4.11339294738e-05,26.5092955953,0.000102254754867,0.00425285163822,
2027,2,7,2004,0.000101698473864,0.177967239075,0.177969559015,17.5788764881,237.679469068,159.347952319,1.8,3.99137199125e-05,18.2335442554,0.000107250141234,0.00425285163822,
2027,2,8,2005,0.000101402760057,0.169769453439,0.169771881,17.1768286604,211.486795876,141.688562016,1.8,3.86929172905e-05,12.2151320254,0.000112566254131,0.00425285163822,
2027,2,9,2006,9.99229744463e-05,0.161734362969,0.161736915314,16.7583418598,187.429406612,125.476765241,1.8,3.75133959497e-05,8.11110688739,0.000118092925333,0.00425285163822,
2027,2,10,2007,0.000104366335544,0.153783263424,0.153785962249,16.3189700543,165.191207709,110.498860335,1.8,3.63634018489e-05,5.33612836653,0.000123957246908,0.00425285163822,
2027,2,11,2008,0.000105771973096,0.145888739503,0.14589161171,15.8563559242,144.645353229,96.6688499718,1.8,3.52391341499e-05,3.48105895037,0.00013026823022,0.00425285163822,
2027,2,12,2009,0.000118080787765,0.137911171316,0.137914254098,15.3605682608,125.424605463,83.7391878926,1.8,3.41214922514e-05,2.23758423106,0.000137255626332,0.00425285163822,
2027,2,13,2010,0.000122739332014,0.129925659529,0.129928998285,14.8340605778,107.721469046,71.8390727491,1.8,3.30221087727e-05,1.42380862906,0.000145000533119,0.00425285163822,
2027,2,14,2011,0.000143148677896,0.121858756965,0.121862413639,14.2696053363,91.3800964288,60.8633684677,1.8,3.19321556789e-05,0.893137712352,0.000153754089596,0.00425285163822,
2027,2,15,2012,0.000160576762436,0.113627127472,0.113631189765,13.6577831497,76.2786231692,50.7300359477,1.8,3.08425800846e-05,0.549222812855,0.000163865565856,0.00425285163822,
2027,2,16,2013,0.000178799951968,0.105508802743,0.105513373707,13.0167227977,62.9127231743,41.7710361867,1.8,2.97921049718e-05,0.336268787949,0.000175276589767,0.00425285163822,
2027,2,17,2014,0.000203104380222,0.0974829028372,0.0974881235904,12.3439224644,51.1563926598,33.9006577621,1.8,2.87796759343e-05,0.20456269868,0.000188306770958,0.00425285163822,
2027,2,18,2015,0.000225440646815,0.0895673876749,0.0895734523647,11.6400380577,40.9425033034,27.0726029025,1.8,2.78108100042e-05,0.123626224337,0.000203301843438,0.00425285163822,
2027,2,19,2016,0.000241267493048,0.0818814523026,0.0818886175537,10.9159449583,32.2948567773,21.3010480568,1.8,2.69056251243e-05,0.0746908517627,0.000220458191263,0.00425285163822,
2027,2,20,2017,0.000264106181529,0.0744003565969,0.0744089914152,10.1704721936,25.0342805453,16.4643844947,1.8,2.60717770937e-05,0.0449751511858,0.000240330030149,0.00425285163822,
